attribute,attribute_type,model,disease,auroc_baseline,auroc_residualized,auroc_drop,log_or,abs_log_or,odds_ratio,erank,norm_erank,log_erank,abs_log_or_z,log_erank_z,interaction_z,predicted_drop,residual
age,demographic,ResNet50-ImageNet,Support Devices,0.680371,0.675675,0.004696,0.13402280687297669,0.13402280687297669,1.143418897156819,109.3609803716064,0.05339891619707344,4.694654157002491,-0.35314832099277804,0.8833138210534802,-0.31194079281475173,0.0023916589152608424,0.002304341084739157
bmi,demographic,ResNet50-ImageNet,Atelectasis,0.616978,0.617082,-0.000104,0.0614559170400696,0.0614559170400696,1.0633836183981034,109.3609803716064,0.05339891619707344,4.694654157002491,-0.7246206770641741,0.8833138210534802,-0.6400674590719155,0.00019034818995405847,-0.00029434818995405845
bmi,demographic,ResNet50-ImageNet,Cardiomegaly,0.782652,0.771739,0.010913,0.41282593337506707,0.41282593337506707,1.5110819741011567,109.3609803716064,0.05339891619707344,4.694654157002491,1.0740542850480543,0.8833138210534802,0.9487269945446607,0.010849129175200312,6.387082479968921e-05
bmi,demographic,ResNet50-ImageNet,Consolidation,0.800031,0.792096,0.007935,-0.3136121607888581,0.3136121607888581,0.7308024070321975,109.3609803716064,0.05339891619707344,4.694654157002491,0.5661756376071396,0.8833138210534802,0.500110765842153,0.00783948741991688,9.551258008311941e-05
bmi,demographic,ResNet50-ImageNet,Edema,0.858816,0.85902,-0.000205,-0.08050155155657943,0.08050155155657943,0.922653472033581,109.3609803716064,0.05339891619707344,4.694654157002491,-0.6271254317392969,0.8833138210534802,-0.5539485613894518,0.0007680959703536831,-0.0009730959703536831
bmi,demographic,ResNet50-ImageNet,Enlarged Cardiomediastinum,0.664323,0.66228,0.002044,0.21374404165358352,0.21374404165358352,1.2383056595574162,109.3609803716064,0.05339891619707344,4.694654157002491,0.05494736811644019,0.8833138210534802,0.04853576968776495,0.004809996115068316,-0.0027659961150683166
bmi,demographic,ResNet50-ImageNet,Lung Opacity,0.646126,0.644248,0.001878,-0.21909007462266278,0.21909007462266278,0.8032493625117395,109.3609803716064,0.05339891619707344,4.694654157002491,0.08231389115789871,0.8833138210534802,0.07270899772446379,0.004972167592167246,-0.0030941675921672463
bmi,demographic,ResNet50-ImageNet,Pleural Effusion,0.850925,0.849259,0.001666,-0.3876713051769026,0.3876713051769026,0.678635370541208,109.3609803716064,0.05339891619707344,4.694654157002491,0.9452868950663667,0.8833138210534802,0.8349849792728525,0.010086065566284092,-0.008420065566284093
bmi,demographic,ResNet50-ImageNet,Pneumonia,0.710925,0.707145,0.00378,-0.2359354690025975,0.2359354690025975,0.7898316409118782,109.3609803716064,0.05339891619707344,4.694654157002491,0.16854603302969423,0.8833138210534802,0.1488790404588653,0.005483171266238962,-0.0017031712662389617
bmi,demographic,ResNet50-ImageNet,Pneumothorax,0.672481,0.658869,0.013612,-0.7350128476946501,0.7350128476946501,0.4794992984747483,109.3609803716064,0.05339891619707344,4.694654157002491,2.723339963864557,0.8833138210534802,2.4055638295088486,0.020622643124582472,-0.0070106431245824715
bmi,demographic,ResNet50-ImageNet,Support Devices,0.680371,0.680223,0.000149,-0.013001583561832656,0.013001583561832656,0.9870825719127634,109.3609803716064,0.05339891619707344,4.694654157002491,-0.9726600440602713,0.8833138210534802,-0.8591640601049246,-0.0012795100914031483,0.0014285100914031483
hypertension,comorbidity,ResNet50-ImageNet,Atelectasis,0.645214,0.64573,-0.000516,0.045627794621065684,0.045627794621065684,1.046684756749229,109.3609803716064,0.05339891619707344,4.694654157002491,-0.805645369464696,0.8833138210534802,-0.7116376897159035,-0.0002897966215798355,-0.00022620337842016447
hypertension,comorbidity,ResNet50-ImageNet,Cardiomegaly,0.785237,0.779751,0.005486,0.16647847318508738,0.16647847318508738,1.1811381094552313,109.3609803716064,0.05339891619707344,4.694654157002491,-0.18700667070863486,0.8833138210534802,-0.1651855768661342,0.003376198923993985,0.0021098010760060154
hypertension,comorbidity,ResNet50-ImageNet,Consolidation,0.82605,0.826254,-0.000204,-0.13812763651229581,0.13812763651229581,0.8709875148421855,109.3609803716064,0.05339891619707344,4.694654157002491,-0.33213555965078506,0.8833138210534802,-0.2933799303028711,0.002516178589886511,-0.0027201785898865113
hypertension,comorbidity,ResNet50-ImageNet,Edema,0.867714,0.867407,0.000307,0.012551356553314135,0.012551356553314135,1.0126304554152241,109.3609803716064,0.05339891619707344,4.694654157002491,-0.9749647712989121,0.8833138210534802,-0.8611998575285745,-0.0012931676912390604,0.0016001676912390603
hypertension,comorbidity,ResNet50-ImageNet,Enlarged Cardiomediastinum,0.70378,0.698209,0.00557,0.08466214264364157,0.08466214264364157,1.0883492977586409,109.3609803716064,0.05339891619707344,4.694654157002491,-0.6058272256659843,0.8833138210534802,-0.5351355616012496,0.00089430716398007,0.004675692836019931
hypertension,comorbidity,ResNet50-ImageNet,Lung Opacity,0.647063,0.645271,0.001792,-0.005900812194690836,0.005900812194690836,0.9941165634040734,109.3609803716064,0.05339891619707344,4.694654157002491,-1.0090091321326713,0.8833138210534802,-0.8912717119819658,-0.0014949114156769692,0.0032869114156769694
hypertension,comorbidity,ResNet50-ImageNet,Pleural Effusion,0.849999,0.847859,0.00214,0.06550317122546095,0.06550317122546095,1.0676961232132598,109.3609803716064,0.05339891619707344,4.694654157002491,-0.7039026464123302,0.8833138210534802,-0.6217669362521322,0.0003131213178483262,0.0018268786821516738
hypertension,comorbidity,ResNet50-ImageNet,Pneumonia,0.723065,0.722953,0.000112,-0.033175762767161325,0.033175762767161325,0.9673685172784546,109.3609803716064,0.05339891619707344,4.694654157002491,-0.8693877404178515,0.8833138210534802,-0.7679422069655436,-0.0006675279992780893,0.0007795279992780893
hypertension,comorbidity,ResNet50-ImageNet,Pneumothorax,0.676774,0.67589,0.000884,-0.25016915744711393,0.25016915744711393,0.7786690542608989,109.3609803716064,0.05339891619707344,4.694654157002491,0.24140876414915619,0.8833138210534802,0.21323969789638955,0.005914949052302775,-0.005030949052302775
hypertension,comorbidity,ResNet50-ImageNet,Support Devices,0.699298,0.697197,0.002101,0.09625073545211042,0.09625073545211042,1.1010350979198535,109.3609803716064,0.05339891619707344,4.694654157002491,-0.5465048283023063,0.8833138210534802,-0.48273526811188633,0.001245846188171891,0.0008551538118281091
heart_failure,comorbidity,ResNet50-ImageNet,Atelectasis,0.645214,0.635632,0.009582,0.008759625122182315,0.008759625122182315,1.0087981029065851,109.3609803716064,0.05339891619707344,4.694654157002491,-0.9943747723552586,0.8833138210534802,-0.878344979728308,-0.0014081895570797025,0.010990189557079703
heart_failure,comorbidity,ResNet50-ImageNet,Cardiomegaly,0.785237,0.712444,0.072792,1.2062290063068948,1.2062290063068948,3.3408624970663596,109.3609803716064,0.05339891619707344,4.694654157002491,5.135511369607037,0.8833138210534802,4.536268170951183,0.034916947128508694,0.0378750528714913
heart_failure,comorbidity,ResNet50-ImageNet,Consolidation,0.82605,0.820566,0.005484,0.09171856038707271,0.09171856038707271,1.096056305006163,109.3609803716064,0.05339891619707344,4.694654157002491,-0.569705185289001,0.8833138210534802,-0.5032284640916085,0.0011083630246711824,0.004375636975328818
heart_failure,comorbidity,ResNet50-ImageNet,Edema,0.867714,0.83465,0.033064,0.7804684845514592,0.7804684845514592,2.1824944909837516,109.3609803716064,0.05339891619707344,4.694654157002491,2.956028901736985,0.8833138210534802,2.611101184337819,0.022001536186817154,0.011062463813182849
heart_failure,comorbidity,ResNet50-ImageNet,Enlarged Cardiomediastinum,0.70378,0.672697,0.031083,0.18802634456707093,0.18802634456707093,1.2068653092748907,109.3609803716064,0.05339891619707344,4.694654157002491,-0.07670239049185967,0.8833138210534802,-0.06775228162930069,0.004029851857031521,0.027053148142968476
heart_failure,comorbidity,ResNet50-ImageNet,Lung Opacity,0.647063,0.638792,0.008272,0.14858080135864432,0.14858080135864432,1.1601865386357841,109.3609803716064,0.05339891619707344,4.694654157002491,-0.27862545631278984,0.8833138210534802,-0.24611371645841992,0.0028332744988148295,0.00543872550118517
heart_failure,comorbidity,ResNet50-ImageNet,Pleural Effusion,0.849999,0.834095,0.015904,0.6017826732585939,0.6017826732585939,1.825369939848643,109.3609803716064,0.05339891619707344,4.694654157002491,2.041330208292506,0.8833138210534802,1.8031351863187504,0.01658111657444515,-0.0006771165744451496
heart_failure,comorbidity,ResNet50-ImageNet,Pneumonia,0.723065,0.718343,0.004722,0.11642058625086535,0.11642058625086535,1.1234682880957179,109.3609803716064,0.05339891619707344,4.694654157002491,-0.44325468191909506,0.8833138210534802,-0.39153298678580084,0.0018576969784341274,0.0028643030215658723
heart_failure,comorbidity,ResNet50-ImageNet,Pneumothorax,0.676774,0.67557,0.001204,-0.45850531502576797,0.45850531502576797,0.6322279212078953,109.3609803716064,0.05339891619707344,4.694654157002491,1.307888580065278,0.8833138210534802,1.1552760591696714,0.012234809517634818,-0.011030809517634818
heart_failure,comorbidity,ResNet50-ImageNet,Support Devices,0.699298,0.692969,0.006329,0.2336490585502311,0.2336490585502311,1.2632011047837532,109.3609803716064,0.05339891619707344,4.694654157002491,0.15684182082434137,0.8833138210534802,0.13854054805333427,0.005413813190361149,0.0009151868096388517
atrial_fibrillation,comorbidity,ResNet50-ImageNet,Atelectasis,0.645214,0.634763,0.010451,0.12233463638918186,0.12233463638918186,1.1301322218764451,109.3609803716064,0.05339891619707344,4.694654157002491,-0.41298045983429293,0.8833138210534802,-0.3647913479966526,0.0020370992103536023,0.008413900789646399
atrial_fibrillation,comorbidity,ResNet50-ImageNet,Cardiomegaly,0.785237,0.73288,0.052356,1.0003571010114702,1.0003571010114702,2.7192527029892704,109.3609803716064,0.05339891619707344,4.694654157002491,4.081646144225433,0.8833138210534802,3.6053744518439714,0.028671839556588856,0.023684160443411144
atrial_fibrillation,comorbidity,ResNet50-ImageNet,Consolidation,0.82605,0.817525,0.008525,0.2352860418770023,0.2352860418770023,1.2652706373636606,109.3609803716064,0.05339891619707344,4.694654157002491,0.16522159367454195,0.8833138210534802,0.14594251722920518,0.005463470946986343,0.0030615290530136563
atrial_fibrillation,comorbidity,ResNet50-ImageNet,Edema,0.867714,0.850514,0.0172,0.5411052036055591,0.5411052036055591,1.7179044475720608,109.3609803716064,0.05339891619707344,4.694654157002491,1.7307201950431554,0.8833138210534802,1.5287690686579942,0.014740470447275288,0.0024595295527247117
atrial_fibrillation,comorbidity,ResNet50-ImageNet,Enlarged Cardiomediastinum,0.70378,0.680352,0.023427,0.2115880239273556,0.2115880239273556,1.2356387266153546,109.3609803716064,0.05339891619707344,4.694654157002491,0.043910640673142855,0.8833138210534802,0.038786875797900175,0.004744593491976362,0.01868240650802364
atrial_fibrillation,comorbidity,ResNet50-ImageNet,Lung Opacity,0.647063,0.638363,0.0087,0.16001003170633654,0.16001003170633654,1.1735226433672992,109.3609803716064,0.05339891619707344,4.694654157002491,-0.220118840759664,0.8833138210534802,-0.19443401431728136,0.0031799792756670355,0.005520020724332964
atrial_fibrillation,comorbidity,ResNet50-ImageNet,Pleural Effusion,0.849999,0.829276,0.020723,0.7091316019844729,0.7091316019844729,2.032225711383964,109.3609803716064,0.05339891619707344,4.694654157002491,2.59085299433672,0.8833138210534802,2.288536258215419,0.019837537632293924,0.000885462367706074
atrial_fibrillation,comorbidity,ResNet50-ImageNet,Pneumonia,0.723065,0.720906,0.002159,0.09790302867765717,0.09790302867765717,1.102855834534394,109.3609803716064,0.05339891619707344,4.694654157002491,-0.5380466835640111,0.8833138210534802,-0.4752640719640794,0.0012959683693363703,0.0008630316306636296
atrial_fibrillation,comorbidity,ResNet50-ImageNet,Pneumothorax,0.676774,0.676877,-0.000103,-0.14599010314628977,0.14599010314628977,0.864166255669335,109.3609803716064,0.05339891619707344,4.694654157002491,-0.2918873278223621,0.8833138210534802,-0.2578281108558605,0.002754685878384482,-0.002857685878384482
atrial_fibrillation,comorbidity,ResNet50-ImageNet,Support Devices,0.699298,0.691587,0.007711,0.2506802578863452,0.2506802578863452,1.284899182262978,109.3609803716064,0.05339891619707344,4.694654157002491,0.24402510453231896,0.8833138210534802,0.2155507475174176,0.005930453242728731,0.0017805467572712692
coronary_artery_disease,comorbidity,ResNet50-ImageNet,Atelectasis,0.645214,0.641536,0.003678,0.05209676718643467,0.05209676718643467,1.0534776796522318,109.3609803716064,0.05339891619707344,4.694654157002491,-0.7725304807633601,0.8833138210534802,-0.6823868508433657,-9.356086278334338e-05,0.0037715608627833432
coronary_artery_disease,comorbidity,ResNet50-ImageNet,Cardiomegaly,0.785237,0.75702,0.028217,0.708048725871336,0.708048725871336,2.030026253789577,109.3609803716064,0.05339891619707344,4.694654157002491,2.5853097149980764,0.8833138210534802,2.283639802961635,0.01980468867311274,0.008412311326887259
coronary_artery_disease,comorbidity,ResNet50-ImageNet,Consolidation,0.82605,0.825389,0.000661,-0.09094131501782211,0.09094131501782211,0.913071292899572,109.3609803716064,0.05339891619707344,4.694654157002491,-0.5736839305435644,0.8833138210534802,-0.5067429447654151,0.0010847853493503026,-0.0004237853493503026
coronary_artery_disease,comorbidity,ResNet50-ImageNet,Edema,0.867714,0.858079,0.009635,0.40271323210842086,0.40271323210842086,1.495877860410239,109.3609803716064,0.05339891619707344,4.694654157002491,1.0222870262552743,0.8833138210534802,0.9030002593749459,0.010542361201385388,-0.0009073612013853882
coronary_artery_disease,comorbidity,ResNet50-ImageNet,Enlarged Cardiomediastinum,0.70378,0.696191,0.007589,0.11574092101534748,0.11574092101534748,1.1227049651884986,109.3609803716064,0.05339891619707344,4.694654157002491,-0.4467339111785962,0.8833138210534802,-0.3946062380773318,0.0018370793885662314,0.005751920611433769
coronary_artery_disease,comorbidity,ResNet50-ImageNet,Lung Opacity,0.647063,0.643538,0.003526,0.08270697113193741,0.08270697113193741,1.086223467075875,109.3609803716064,0.05339891619707344,4.694654157002491,-0.6158358145644308,0.8833138210534802,-0.5439762865044899,0.0008349971945375463,0.0026910028054624537
coronary_artery_disease,comorbidity,ResNet50-ImageNet,Pleural Effusion,0.849999,0.844521,0.005478,0.34569163751659876,0.34569163751659876,1.412966842668516,109.3609803716064,0.05339891619707344,4.694654157002491,0.7303915607234625,0.8833138210534802,0.6451649603678566,0.008812615748078768,-0.003334615748078768
coronary_artery_disease,comorbidity,ResNet50-ImageNet,Pneumonia,0.723065,0.723144,-7.9e-05,0.010808452936028898,0.010808452936028898,1.010867075278704,109.3609803716064,0.05339891619707344,4.694654157002491,-0.9838867536879756,0.8833138210534802,-0.8690807678840301,-0.0013460385312976646,0.0012670385312976646
coronary_artery_disease,comorbidity,ResNet50-ImageNet,Pneumothorax,0.676774,0.675766,0.001008,-0.3665873234284335,0.3665873234284335,0.6930956103549905,109.3609803716064,0.05339891619707344,4.694654157002491,0.8373572815263015,0.8833138210534802,0.7396492599319522,0.009446484687705073,-0.008438484687705073
coronary_artery_disease,comorbidity,ResNet50-ImageNet,Support Devices,0.699298,0.699196,0.000102,-0.02823947576964137,0.02823947576964137,0.9721555312290685,109.3609803716064,0.05339891619707344,4.694654157002491,-0.8946567600139181,0.8833138210534802,-0.7902626812192205,-0.0008172698655183807,0.0009192698655183807
stroke,comorbidity,ResNet50-ImageNet,Atelectasis,0.645214,0.64531,-9.6e-05,-0.12359012748759679,0.12359012748759679,0.8837419882095873,109.3609803716064,0.05339891619707344,4.694654157002491,-0.4065535585652879,0.8833138210534802,-0.3591143772791943,0.0020751844311317253,-0.0021711844311317254
stroke,comorbidity,ResNet50-ImageNet,Cardiomegaly,0.785237,0.782675,0.002562,0.30442956116523523,0.30442956116523523,1.3558513521015356,109.3609803716064,0.05339891619707344,4.694654157002491,0.5191696004888081,0.8833138210534802,0.45858968358257785,0.007560934004106675,-0.004998934004106675
stroke,comorbidity,ResNet50-ImageNet,Consolidation,0.82605,0.826624,-0.000574,0.04959101286373991,0.04959101286373991,1.0508412279322081,109.3609803716064,0.05339891619707344,4.694654157002491,-0.7853575216373841,0.8833138210534802,-0.693717153330609,-0.00016957271720114808,-0.0004044272827988519
stroke,comorbidity,ResNet50-ImageNet,Edema,0.867714,0.865742,0.001972,0.296866753647862,0.296866753647862,1.3456359864154637,109.3609803716064,0.05339891619707344,4.694654157002491,0.480455333783125,0.8833138210534802,0.4243928367294974,0.007331516850639599,-0.0053595168506395995
stroke,comorbidity,ResNet50-ImageNet,Enlarged Cardiomediastinum,0.70378,0.703209,0.00057,0.05134366254952802,0.05134366254952802,1.0526845994004996,109.3609803716064,0.05339891619707344,4.694654157002491,-0.7763856487950088,0.8833138210534802,-0.6857921740482046,-0.00011640623094392056,0.0006864062309439205
stroke,comorbidity,ResNet50-ImageNet,Lung Opacity,0.647063,0.648406,-0.001343,-0.013712439607113757,0.013712439607113757,0.9863811476347085,109.3609803716064,0.05339891619707344,4.694654157002491,-0.9690211479938118,0.8833138210534802,-0.8559497729160438,-0.001257946330847479,-8.505366915252102e-05
stroke,comorbidity,ResNet50-ImageNet,Pleural Effusion,0.849999,0.849599,0.0004,0.07729665056978847,0.07729665056978847,1.0803625190173514,109.3609803716064,0.05339891619707344,4.694654157002491,-0.6435314279626448,0.8833138210534802,-0.5684402046016863,0.0006708755585100165,-0.00027087555851001646
stroke,comorbidity,ResNet50-ImageNet,Pneumonia,0.723065,0.722963,0.000102,0.06991390410417,0.06991390410417,1.0724158466764375,109.3609803716064,0.05339891619707344,4.694654157002491,-0.6813239560725849,0.8833138210534802,-0.6018228670137484,0.000446920542463332,-0.00034492054246333204
stroke,comorbidity,ResNet50-ImageNet,Pneumothorax,0.676774,0.67681,-3.5e-05,-0.4929003602580865,0.4929003602580865,0.6108521311823895,109.3609803716064,0.05339891619707344,4.694654157002491,1.4839579764394584,0.8833138210534802,1.3108005904515283,0.013278180428826612,-0.013313180428826612
stroke,comorbidity,ResNet50-ImageNet,Support Devices,0.699298,0.695339,0.003959,0.5221210435219888,0.5221210435219888,1.6855990898000912,109.3609803716064,0.05339891619707344,4.694654157002491,1.6335396394134656,0.8833138210534802,1.4429281407326326,0.014164587488819578,-0.010205587488819577
diabetes,comorbidity,ResNet50-ImageNet,Atelectasis,0.645214,0.643113,0.002101,-0.006254140977737779,0.006254140977737779,0.993765375454578,109.3609803716064,0.05339891619707344,4.694654157002491,-1.0072004301777093,0.8833138210534802,-0.8896740605469814,-0.0014841932156621721,0.003585193215662172
diabetes,comorbidity,ResNet50-ImageNet,Cardiomegaly,0.785237,0.76751,0.017726,0.5136832438891021,0.5136832438891021,1.6714361783524885,109.3609803716064,0.05339891619707344,4.694654157002491,1.5903462585629966,0.8833138210534802,1.4047748304493866,0.013908627520401031,0.0038173724795989676
diabetes,comorbidity,ResNet50-ImageNet,Consolidation,0.82605,0.827462,-0.001411,-0.1739315975452755,0.1739315975452755,0.8403543779948043,109.3609803716064,0.05339891619707344,4.694654157002491,-0.1488538757831907,0.8833138210534802,-0.13148468579667028,0.0036022888477719697,-0.00501328884777197
diabetes,comorbidity,ResNet50-ImageNet,Edema,0.867714,0.862608,0.005106,0.2846926017684263,0.2846926017684263,1.3293533244462272,109.3609803716064,0.05339891619707344,4.694654157002491,0.41813543978962175,0.8833138210534802,0.3693448130384482,0.006962214939459125,-0.0018562149394591243
diabetes,comorbidity,ResNet50-ImageNet,Enlarged Cardiomediastinum,0.70378,0.700337,0.003442,0.08221606032236937,0.08221606032236937,1.0856903590992215,109.3609803716064,0.05339891619707344,4.694654157002491,-0.6183488035525362,0.8833138210534802,-0.5461960444098385,0.0008201054548921047,0.0026218945451078955
diabetes,comorbidity,ResNet50-ImageNet,Lung Opacity,0.647063,0.647767,-0.000704,0.011802040481391714,0.011802040481391714,1.0118719593521983,109.3609803716064,0.05339891619707344,4.694654157002491,-0.9788005455386531,0.8833138210534802,-0.8645880499289786,-0.0013158981335877088,0.0006118981335877089
diabetes,comorbidity,ResNet50-ImageNet,Pleural Effusion,0.849999,0.849247,0.000752,0.06344899060689622,0.06344899060689622,1.0655051336450272,109.3609803716064,0.05339891619707344,4.694654157002491,-0.7144180662674664,0.8833138210534802,-0.6310553519443541,0.0002508079151687303,0.0005011920848312696
diabetes,comorbidity,ResNet50-ImageNet,Pneumonia,0.723065,0.72445,-0.001385,-0.028727566477379014,0.028727566477379014,0.9716811469285022,109.3609803716064,0.05339891619707344,4.694654157002491,-0.8921582072221788,0.8833138210534802,-0.7880556750056453,-0.0008024636734335414,-0.0005825363265664586
diabetes,comorbidity,ResNet50-ImageNet,Pneumothorax,0.676774,0.671311,0.005464,-0.5198256003862242,0.5198256003862242,0.594624241165906,109.3609803716064,0.05339891619707344,4.694654157002491,1.621789188597207,0.8833138210534802,1.4325488051230222,0.014094955407222507,-0.008630955407222507
diabetes,comorbidity,ResNet50-ImageNet,Support Devices,0.699298,0.697806,0.001492,0.13743214621589506,0.13743214621589506,1.1473238530657706,109.3609803716064,0.05339891619707344,4.694654157002491,-0.3356957979305801,0.8833138210534802,-0.2965247379816577,0.0024950809480785317,-0.0010030809480785316
hyperlipidemia,comorbidity,ResNet50-ImageNet,Atelectasis,0.645214,0.644335,0.000879,0.028612352365256288,0.028612352365256288,1.0290256178021135,109.3609803716064,0.05339891619707344,4.694654157002491,-0.8927479921472521,0.8833138210534802,-0.7885766401814116,-0.0008059586841926685,0.0016849586841926685
hyperlipidemia,comorbidity,ResNet50-ImageNet,Cardiomegaly,0.785237,0.765808,0.019428,0.5658881335624747,0.5658881335624747,1.7610111014642342,109.3609803716064,0.05339891619707344,4.694654157002491,1.857584849193912,0.8833138210534802,1.6408303710725272,0.015492258620150048,0.003935741379849953
hyperlipidemia,comorbidity,ResNet50-ImageNet,Consolidation,0.82605,0.826647,-0.000597,-0.22183411293777952,0.22183411293777952,0.801048236852147,109.3609803716064,0.05339891619707344,4.694654157002491,0.09636071582426825,0.8833138210534802,0.08511675209418294,0.00505540777219464,-0.005652407772194641
hyperlipidemia,comorbidity,ResNet50-ImageNet,Edema,0.867714,0.863301,0.004413,0.19034988596362096,0.19034988596362096,1.2096727711449007,109.3609803716064,0.05339891619707344,4.694654157002491,-0.06480810373114398,0.8833138210534802,-0.0572458937419871,0.004100336297093612,0.00031266370290638796
hyperlipidemia,comorbidity,ResNet50-ImageNet,Enlarged Cardiomediastinum,0.70378,0.695617,0.008162,0.1492647161734789,0.1492647161734789,1.1609802787919161,109.3609803716064,0.05339891619707344,4.694654157002491,-0.2751244733134672,0.8833138210534802,-0.24302124978784495,0.0028540209993270895,0.005307979000672911
hyperlipidemia,comorbidity,ResNet50-ImageNet,Lung Opacity,0.647063,0.645936,0.001127,0.048177454977507674,0.048177454977507674,1.0493568523998231,109.3609803716064,0.05339891619707344,4.694654157002491,-0.7925935721233714,0.8833138210534802,-0.7001088567347223,-0.00021245288118461152,0.0013394528811846115
hyperlipidemia,comorbidity,ResNet50-ImageNet,Pleural Effusion,0.849999,0.848165,0.001834,0.14589735324862102,0.14589735324862102,1.1570774117174913,109.3609803716064,0.05339891619707344,4.694654157002491,-0.29236211767613324,0.8833138210534802,-0.2582474992957925,0.0027518723177512583,-0.0009178723177512584
hyperlipidemia,comorbidity,ResNet50-ImageNet,Pneumonia,0.723065,0.723904,-0.000839,-0.019308430028141445,0.019308430028141445,0.9808767837290461,109.3609803716064,0.05339891619707344,4.694654157002491,-0.9403750843270531,0.8833138210534802,-0.8306463089604179,-0.0010881924146897521,0.0002491924146897521
hyperlipidemia,comorbidity,ResNet50-ImageNet,Pneumothorax,0.676774,0.674884,0.001891,-0.2832150419603655,0.2832150419603655,0.7533577669086375,109.3609803716064,0.05339891619707344,4.694654157002491,0.41057176130759526,0.8833138210534802,0.3626637112972694,0.00691739328236102,-0.00502639328236102
hyperlipidemia,comorbidity,ResNet50-ImageNet,Support Devices,0.699298,0.697551,0.001747,-0.05586514027357884,0.05586514027357884,0.9456666596382985,109.3609803716064,0.05339891619707344,4.694654157002491,-0.7532400518575494,0.8833138210534802,-0.6653473483768135,2.0752429584413798e-05,0.0017262475704155863
obesity,comorbidity,ResNet50-ImageNet,Atelectasis,0.645214,0.645406,-0.000192,0.09090140704135218,0.09090140704135218,1.095161024769867,109.3609803716064,0.05339891619707344,4.694654157002491,-0.5738882208208447,0.8833138210534802,-0.5069233971908438,0.0010835747441165539,-0.0012755747441165538
obesity,comorbidity,ResNet50-ImageNet,Cardiomegaly,0.785237,0.771744,0.013493,0.5851434736877964,0.5851434736877964,1.7952485380917294,109.3609803716064,0.05339891619707344,4.694654157002491,1.956153584601747,0.8833138210534802,1.7278974973820314,0.016076367803207238,-0.002583367803207238
obesity,comorbidity,ResNet50-ImageNet,Consolidation,0.82605,0.825691,0.000359,-0.29257633969804914,0.29257633969804914,0.7463382676230973,109.3609803716064,0.05339891619707344,4.694654157002491,0.4584925600976549,0.8833138210534802,0.40499281518445196,0.007201367490987064,-0.006842367490987064
obesity,comorbidity,ResNet50-ImageNet,Edema,0.867714,0.866768,0.000946,0.08555588245295327,0.08555588245295327,1.0893224336528524,109.3609803716064,0.05339891619707344,4.694654157002491,-0.6012521414444574,0.8833138210534802,-0.5310943264758912,0.000921418688704385,2.458131129561502e-05
obesity,comorbidity,ResNet50-ImageNet,Enlarged Cardiomediastinum,0.70378,0.699445,0.004334,0.303213508321431,0.303213508321431,1.3542035673087882,109.3609803716064,0.05339891619707344,4.694654157002491,0.5129445849750465,0.8833138210534802,0.4530910413429999,0.007524045139587748,-0.0031900451395877475
obesity,comorbidity,ResNet50-ImageNet,Lung Opacity,0.647063,0.647602,-0.000539,-0.046401548956410306,0.046401548956410306,0.954658543073394,109.3609803716064,0.05339891619707344,4.694654157002491,-0.801684494930418,0.8833138210534802,-0.708138994496317,-0.00026632484648972735,-0.00027267515351027264
obesity,comorbidity,ResNet50-ImageNet,Pleural Effusion,0.849999,0.850537,-0.000537,-0.14921578387229673,0.14921578387229673,0.8613832222361347,109.3609803716064,0.05339891619707344,4.694654157002491,-0.2753749594132571,0.8833138210534802,-0.2432425076217712,0.0028525366419341483,-0.0033895366419341485
obesity,comorbidity,ResNet50-ImageNet,Pneumonia,0.723065,0.722527,0.000538,-0.14650525607000783,0.14650525607000783,0.8637211925437763,109.3609803716064,0.05339891619707344,4.694654157002491,-0.28925024263445814,0.8833138210534802,-0.2554987370620895,0.0027703130005991023,-0.0022323130005991025
obesity,comorbidity,ResNet50-ImageNet,Pneumothorax,0.676774,0.669302,0.007473,-0.6926880351088328,0.6926880351088328,0.5002296254372597,109.3609803716064,0.05339891619707344,4.694654157002491,2.5066778210093714,0.8833138210534802,2.2141831642257994,0.019338723363017757,-0.011865723363017756
obesity,comorbidity,ResNet50-ImageNet,Support Devices,0.699298,0.698762,0.000536,0.13588367178396782,0.13588367178396782,1.145548626215568,109.3609803716064,0.05339891619707344,4.694654157002491,-0.3436224907634798,0.8833138210534802,-0.3035264953162035,0.0024481081016093833,-0.0019121081016093833
hypothyroidism,comorbidity,ResNet50-ImageNet,Atelectasis,0.645214,0.646389,-0.001175,-0.014951249462427981,0.014951249462427981,0.9851599655103218,109.3609803716064,0.05339891619707344,4.694654157002491,-0.9626796385707448,0.8833138210534802,-0.8503482299963079,-0.001220367134227668,4.5367134227667976e-05
hypothyroidism,comorbidity,ResNet50-ImageNet,Cardiomegaly,0.785237,0.781765,0.003471,0.27173962114131356,0.27173962114131356,1.3122452758967476,109.3609803716064,0.05339891619707344,4.694654157002491,0.3518286951739973,0.8833138210534802,0.31077514909040366,0.006569287321301453,-0.0030982873213014532
hypothyroidism,comorbidity,ResNet50-ImageNet,Consolidation,0.82605,0.826115,-6.5e-05,-0.011373839124297397,0.011373839124297397,0.9886905984516636,109.3609803716064,0.05339891619707344,4.694654157002491,-0.9809925227249299,0.8833138210534802,-0.8665242536730509,-0.001328887587071701,0.0012638875870717011
